mean_norm_loaded_hipjoint_moment,std_norm_loaded_hipjoint_moment,mean_norm_loaded_kneejoint_moment,std_norm_loaded_kneejoint_moment,mean_norm_loaded_hipjoint_power,std_norm_loaded_hipjoint_power,mean_norm_loaded_kneejoint_power,std_norm_loaded_kneejoint_power,mean_loaded_hipjoint_speed,std_loaded_hipjoint_speed,mean_loaded_kneejoint_speed,std_loaded_kneejoint_speed,mean_loaded_hipjoint_kinematics,std_loaded_hipjoint_kinematics,mean_loaded_kneejoint_kinematics,std_loaded_kneejoint_kinematics,mean_norm_noload_hipjoint_moment,std_norm_noload_hipjoint_moment,mean_norm_noload_kneejoint_moment,std_norm_noload_kneejoint_moment,mean_norm_noload_hipjoint_power,std_norm_noload_hipjoint_power,mean_norm_noload_kneejoint_power,std_norm_noload_kneejoint_power,mean_noload_hipjoint_speed,std_noload_hipjoint_speed,mean_noload_kneejoint_speed,std_noload_kneejoint_speed,mean_noload_hipjoint_kinematics,std_noload_hipjoint_kinematics,mean_noload_kneejoint_kinematics,std_noload_kneejoint_kinematics
-0.085795089,0.047061582,0.006312287,0.020531696,0.163062651,0.092049904,-0.004519459,0.052591656,-1.792173733,0.284610271,2.034100801,0.869107083,32.53999448,4.363243415,70.58636871,2.511497534,-0.07717734,0.032874543,-0.006364583,0.020676487,0.138203163,0.06737863,-0.02749141,0.0678674,-1.682198811,0.320579204,2.648145909,0.720246547,26.87478456,3.710878827,67.26983792,1.79155365
-0.084629428,0.046230113,0.00514793,0.020839264,0.159362414,0.089558852,-0.0064597,0.055404008,-1.778457169,0.282723794,2.086458988,0.867504126,32.66363824,4.351163606,70.44750862,2.54551003,-0.077011484,0.032921418,-0.007033622,0.021147252,0.136398569,0.066722373,-0.02960885,0.070808304,-1.662365694,0.318230701,2.695068966,0.718054793,26.98392834,3.697000779,67.09698347,1.82461215
-0.083525246,0.04539991,0.004037715,0.021179507,0.155791525,0.087101183,-0.008388462,0.058294141,-1.764703394,0.280836639,2.138545534,0.865701291,32.78634509,4.339238917,70.30504402,2.579989592,-0.076902239,0.032982939,-0.007643711,0.02162051,0.1346857,0.066094888,-0.031613733,0.073754452,-1.642516358,0.315840539,2.741815673,0.715722825,27.09178753,3.683256591,66.92109582,1.85778443
-0.082483791,0.044574933,0.002980289,0.021551245,0.152350228,0.084682154,-0.010297037,0.061257357,-1.750899836,0.278950083,2.190379011,0.863699834,32.90812328,4.327479431,70.15902466,2.614962686,-0.076853033,0.03306066,-0.008193316,0.022095987,0.133067241,0.065498436,-0.033496543,0.07670447,-1.622649135,0.313407494,2.788393374,0.713256799,27.19831038,3.669667582,66.74206003,1.890951871
-0.081507155,0.043761398,0.001975184,0.021953366,0.149042987,0.08231329,-0.012178788,0.064287076,-1.737040375,0.277063033,2.241974838,0.861513378,33.02895234,4.315883971,70.00941975,2.650316401,-0.076861553,0.033152797,-0.008684664,0.022572505,0.131535823,0.064930257,-0.035250926,0.07965753,-1.602765934,0.310934119,2.83482272,0.710657212,27.30355281,3.656225157,66.56002588,1.92417966
-0.08059615,0.042963038,0.0010221,0.022384644,0.145869159,0.079998597,-0.014022786,0.067380885,-1.723123937,0.275188972,2.293342863,0.859147193,33.14884744,4.304454759,69.85632575,2.685992896,-0.07692846,0.033258866,-0.009118003,0.02304918,0.130089278,0.064389275,-0.036868934,0.082612645,-1.582866655,0.308421621,2.881118377,0.707929122,27.40751245,3.642932587,66.37500187,1.957448126
-0.079752697,0.042184527,0.000121409,0.022843467,0.142831137,0.077744656,-0.015820936,0.070536048,-1.709144538,0.273331441,2.344491376,0.856602667,33.26780069,4.293182497,69.69973284,2.722031138,-0.077054449,0.03337882,-0.00949379,0.023526006,0.128725315,0.063875378,-0.038343652,0.085570475,-1.562950005,0.305870334,2.927295227,0.70507545,27.51018226,3.629796293,66.18698186,1.990709096
-0.078978884,0.041430528,-0.000727091,0.023327587,0.139931557,0.075558697,-0.017565634,0.0737479,-1.695097021,0.271492118,2.39542915,0.853880676,33.38579336,4.28205803,69.53960694,2.758377211,-0.077241128,0.033512625,-0.009811989,0.024002409,0.127443183,0.063388047,-0.039668624,0.088530421,-1.543014802,0.30328103,2.973362262,0.702102418,27.61154768,3.616838569,65.99593081,2.023892448
-0.078277478,0.040702997,-0.0015226,0.023835304,0.137173612,0.073441657,-0.019246003,0.07701527,-1.680969987,0.269674754,2.446166327,0.850979888,33.50281205,4.2710845,69.37593973,2.794927796,-0.07748918,0.0336593,-0.010072698,0.024477126,0.126240369,0.062925399,-0.040835834,0.091490898,-1.523063737,0.300654161,3.019330869,0.699013439,27.71160966,3.604053177,65.80185949,2.056997022
-0.077649619,0.040007872,-0.002266233,0.024365748,0.134558531,0.071401946,-0.020856331,0.080337337,-1.666764373,0.267890367,2.496715054,0.847914502,33.6188704,4.260275322,69.20878308,2.831668417,-0.07779819,0.033818584,-0.010277657,0.024950475,0.125112429,0.062486126,-0.041840969,0.094453464,-1.50309644,0.297991974,3.065221282,0.695811371,27.81037189,3.591425916,65.60480092,2.090031583
-0.077094987,0.039350956,-0.002959511,0.024917723,0.132082641,0.069444776,-0.022390505,0.083714515,-1.652476195,0.26614422,2.547091928,0.844694653,33.73396916,4.24961033,69.03819565,2.868610134,-0.078168996,0.033990114,-0.010426577,0.025421393,0.124056885,0.062068315,-0.042674925,0.097416553,-1.483115049,0.295293576,3.111045122,0.692500907,27.90782007,3.578977519,65.40473593,2.122973106
-0.076615725,0.038736709,-0.003602095,0.025490136,0.129747091,0.067574232,-0.023840774,0.087147313,-1.638096458,0.264441055,2.597305213,0.841321978,33.84808365,4.239071374,68.86414823,2.905712951,-0.078601568,0.034172672,-0.010521302,0.025889407,0.123070413,0.061669599,-0.04333659,0.100379655,-1.463119326,0.292561413,3.156813014,0.689089612,28.003975,3.566702834,65.20170053,2.155795257
-0.076214585,0.03816878,-0.00419465,0.026081512,0.127556397,0.065796041,-0.025202129,0.090635738,-1.623622529,0.262786548,2.647366926,0.837810375,33.9612123,4.22868949,68.68662554,2.942885072,-0.079096397,0.034366167,-0.010562572,0.026354426,0.122150165,0.061289024,-0.043821512,0.103343625,-1.443110514,0.289797101,3.202537375,0.685584037,28.09883569,3.554606904,64.99569444,2.188468197
-0.075890953,0.037650053,-0.004737697,0.026689228,0.125505711,0.064109515,-0.026466468,0.094177712,-1.609051347,0.261190408,2.697285644,0.834158506,34.07336203,4.218440856,68.50568968,2.980170671,-0.079653299,0.034569969,-0.010551371,0.026816293,0.121292309,0.060924748,-0.044124836,0.106309509,-1.423088888,0.287001918,3.248232631,0.681987282,28.19239908,3.542692714,64.7867223,2.220960449
-0.075645706,0.037185025,-0.005232366,0.027312941,0.123593167,0.062518982,-0.027629446,0.097775476,-1.594373289,0.259656995,2.747075141,0.8303731,34.1845154,4.208316689,68.32134205,3.017515858,-0.080272139,0.034782564,-0.010488758,0.02727377,0.1204929,0.060573575,-0.044242532,0.109274132,-1.40305696,0.284175783,3.293908901,0.678302883,28.28466646,3.530952772,64.57479143,2.253299603
-0.075482411,0.036775542,-0.005678237,0.027950798,0.121824684,0.061027463,-0.028684858,0.101427012,-1.579590064,0.258196648,2.796741191,0.826466419,34.2946529,4.198347662,68.13351903,3.054808964,-0.080953645,0.035003979,-0.01037538,0.027727074,0.119749271,0.060234277,-0.044170504,0.112239647,-1.383014356,0.28132043,3.339577763,0.674536316,28.37561875,3.519413706,64.35986207,2.28543377
-0.075400286,0.036424143,-0.006076279,0.028601151,0.120194337,0.059634447,-0.029626587,0.105132569,-1.564693755,0.256813008,2.846297277,0.82244003,34.40377386,4.188506688,67.94227153,3.092140256,-0.081697555,0.03523421,-0.010212721,0.028175977,0.119057281,0.059904982,-0.043906476,0.115206715,-1.3629643,0.278437837,3.385252543,0.670696698,28.46526062,3.508060526,64.14194419,2.317360337
-0.075398477,0.036133847,-0.006428729,0.029263599,0.118696588,0.058341392,-0.030453583,0.108894622,-1.549681037,0.255513249,2.895758192,0.818308979,34.51188573,4.178775236,67.74767044,3.129445886,-0.082504201,0.035472612,-0.010001557,0.02862003,0.11841296,0.059582978,-0.043445527,0.118175629,-1.342908763,0.275528706,3.43094581,0.666793332,28.5535778,3.49690866,63.92101039,2.34905385
-0.075479641,0.035906955,-0.006736163,0.029936516,0.117334206,0.057152015,-0.031163885,0.112711935,-1.534551419,0.254306488,2.945127448,0.8140861,34.61896734,4.169172399,67.54964326,3.166629733,-0.083372346,0.03571721,-0.009744179,0.029058771,0.117811867,0.059265682,-0.042789969,0.121145052,-1.322849446,0.272595891,3.47666414,0.662830961,28.64059708,3.485948414,63.69711115,2.380513326
-0.075643808,0.035741396,-0.006998811,0.030617867,0.11610296,0.056059491,-0.031749091,0.116584372,-1.519299063,0.253199003,2.994418194,0.809772807,34.72500997,4.159710137,67.34821176,3.203768703,-0.084301436,0.035967844,-0.009442332,0.029492213,0.117249542,0.058951143,-0.04193939,0.12411694,-1.302787195,0.269642391,3.522420946,0.658819522,28.72631104,3.475186025,63.47023141,2.411701606
-0.07588872,0.035639461,-0.007218904,0.031307581,0.114994196,0.05506511,-0.032208652,0.120514263,-1.503924928,0.252198984,3.043642299,0.805384287,34.83002884,4.150346577,67.14346159,3.240805346,-0.08529083,0.036223319,-0.009097668,0.029919805,0.116722063,0.058636696,-0.040893999,0.127089822,-1.28272545,0.266670717,3.568225827,0.65476671,28.81073131,3.464620229,63.24039633,2.442626745
-0.076217474,0.035601217,-0.007396988,0.032003797,0.114010393,0.054171033,-0.032542648,0.124498238,-1.488419757,0.251306182,3.09280469,0.800931213,34.93397531,4.141075812,66.93527174,3.277674958,-0.086339205,0.036483919,-0.008712061,0.030341513,0.116224464,0.058321542,-0.039655563,0.130064319,-1.262665819,0.263684028,3.614086681,0.650682526,28.89386117,3.454256852,63.00760574,2.47326693
-0.076630268,0.035621941,-0.007533384,0.032705033,0.113148156,0.053368859,-0.032743432,0.128535852,-1.472782183,0.250526985,3.141919853,0.796419211,35.03684396,4.131949722,66.72366152,3.314384821,-0.087446957,0.036748833,-0.008287024,0.030757104,0.115753081,0.058002781,-0.038223438,0.133040584,-1.242609889,0.260683481,3.660015474,0.646573481,28.97567604,3.444093717,62.7718063,2.503583094
-0.077123677,0.035701008,-0.00763105,0.033410437,0.112396554,0.052655219,-0.032813921,0.132627122,-1.457017227,0.249874349,3.190994671,0.791863987,35.13866794,4.122932309,66.50874866,3.350917419,-0.088613221,0.037016584,-0.007823419,0.031165502,0.115303724,0.057677989,-0.036595175,0.136015043,-1.222561797,0.257669262,3.706020672,0.642449593,29.05617077,3.434162367,62.53297618,2.533568138
-0.077699347,0.035835006,-0.007690353,0.034118136,0.111753886,0.052025392,-0.032751061,0.13676829,-1.441117062,0.249349263,3.240034928,0.787272105,35.23941112,4.114003643,66.29046195,3.387225082,-0.08983631,0.037286145,-0.007324048,0.031566759,0.114870751,0.057344422,-0.034775061,0.138988339,-1.202525342,0.254647208,3.7521121,0.638320672,29.13535624,3.4244474,62.29114345,2.563242645
-0.078358696,0.036020261,-0.007712334,0.034826798,0.11121794,0.051476478,-0.032554732,0.140957435,-1.425073507,0.248943351,3.289052801,0.782655556,35.33903934,4.105189157,66.0687438,3.423307304,-0.091115275,0.037556165,-0.006791068,0.03196017,0.11445028,0.057000531,-0.032768189,0.141958287,-1.182502057,0.25162134,3.798294006,0.634197867,29.21324281,3.414939864,62.04631069,2.592576751
-0.079098437,0.036253163,-0.007699197,0.035535368,0.110778569,0.051000629,-0.032225712,0.145193725,-1.408896062,0.248673987,3.338054752,0.778032243,35.43758147,4.096477953,65.84368118,3.45916849,-0.092448419,0.037825904,-0.006226889,0.032345491,0.114037326,0.056644742,-0.030578797,0.144923843,-1.162494001,0.248595614,3.844574345,0.63009032,29.28983374,3.405644741,61.79848237,2.621555217
-0.079916419,0.03652942,-0.007652942,0.036242727,0.11042761,0.050590927,-0.031765373,0.149474748,-1.39258351,0.248542935,3.387049221,0.77341291,35.53504147,4.087861016,65.61533777,3.494766259,-0.093834368,0.038094009,-0.005633425,0.032721897,0.113627142,0.056275502,-0.028210596,0.147880441,-1.142503937,0.245572521,3.890954655,0.626007209,29.36512841,3.396561351,61.54764615,2.650174301
-0.080816579,0.036843452,-0.007573662,0.036947051,0.110165998,0.050241721,-0.031172287,0.153795782,-1.376124531,0.248539825,3.436043558,0.768806494,35.63135268,4.079347946,65.38355864,3.530072801,-0.09527129,0.038359689,-0.00501305,0.03308889,0.113214529,0.055890827,-0.025667885,0.150827187,-1.122535154,0.242556618,3.937444875,0.621959067,29.43912287,3.387685949,61.29378534,2.678434485
-0.08179721,0.037188497,-0.00746308,0.037646859,0.10998557,0.049943427,-0.030446141,0.158153452,-1.359521861,0.248669561,3.485042829,0.764225109,35.72652451,4.0709274,65.14835687,3.565062811,-0.096757353,0.038622356,-0.004368017,0.033445994,0.112795297,0.055489725,-0.022956667,0.153761385,-1.10259173,0.239552306,3.984051282,0.617961435,29.51182516,3.379025257,61.03690401,2.706326783
-0.082853528,0.03756067,-0.007323577,0.038340776,0.109874611,0.049688896,-0.029590197,0.162542845,-1.342780458,0.248939732,3.534058478,0.759684994,35.82057886,4.062590563,64.90986178,3.599766537,-0.098291174,0.038881097,-0.003700274,0.033792451,0.112365281,0.055071178,-0.02008112,0.156679208,-1.082677701,0.236562817,4.030780013,0.614026812,29.58322618,3.370596483,60.77696679,2.733831628
-0.083986555,0.037954697,-0.007156582,0.039027359,0.109829669,0.049472589,-0.02860953,0.166959585,-1.32589575,0.249341916,3.583091946,0.75520343,35.91347494,4.054347535,64.66797902,3.634120064,-0.09987098,0.039134581,-0.003012294,0.034127587,0.111919776,0.054633797,-0.017047326,0.159577337,-1.062796362,0.233595259,4.07763838,0.610165672,29.65331352,3.362417049,60.51394323,2.760915907
-0.085195296,0.038364266,-0.00696388,0.039705187,0.109843837,0.049286146,-0.027506141,0.171399592,-1.308866445,0.249872163,3.632152689,0.750793293,36.00520461,4.046203796,64.42270132,3.668109689,-0.101494414,0.039381546,-0.002307333,0.034450837,0.111453658,0.054176738,-0.013866788,0.162452504,-1.042947799,0.230656209,4.124627375,0.606392841,29.72210153,3.354463648,60.24784813,2.787563869
-0.086477059,0.038783219,-0.006747954,0.040372988,0.109908526,0.049121905,-0.026284841,0.175856281,-1.291696683,0.250533062,3.681246408,0.746465435,36.09577559,4.038136403,64.17409879,3.701758643,-0.103158205,0.039621009,-0.001588084,0.034761862,0.11096296,0.053700236,-0.010549623,0.165301153,-1.023136504,0.227752468,4.171747316,0.602721181,29.78961274,3.346736724,59.97872034,2.813799154
-0.087830555,0.03920602,-0.006510119,0.041028619,0.110016884,0.048973836,-0.02494939,0.180320004,-1.274386207,0.251321525,3.730368625,0.742232074,36.18517897,4.030165468,63.92214035,3.735006961,-0.104860276,0.039853085,-0.000856779,0.035059766,0.110443717,0.053205218,-0.007104297,0.168118314,-1.003366437,0.224890496,4.218998327,0.599165868,29.85584159,3.339239319,59.70652773,2.839594014
-0.089256726,0.039626743,-0.006251339,0.041670424,0.110164048,0.048833664,-0.023502005,0.184784093,-1.256928569,0.252224347,3.779529571,0.738107356,36.27336221,4.022289132,63.66672698,3.767870345,-0.106597792,0.040076668,-0.00011649,0.035344007,0.109891376,0.052691626,-0.003541738,0.170899381,-0.983641803,0.222076392,4.2663835,0.595739439,29.92078605,3.331966922,59.43125692,2.86495435
-0.090749453,0.040041473,-0.005974726,0.04229734,0.110338473,0.048697737,-0.02194949,0.189242423,-1.239334705,0.253251259,3.828736764,0.73410828,36.36036533,4.014484151,63.40799772,3.800386953,-0.108367834,0.040290505,0.000630372,0.035613824,0.10930278,0.052160574,0.000129503,0.173637682,-0.963968461,0.219314896,4.313906108,0.592455884,29.98446123,3.324923198,59.1529138,2.889918974
-0.092307992,0.040445049,-0.005682489,0.042908007,0.110534028,0.048562381,-0.020300889,0.193688533,-1.221602511,0.254390616,3.87798903,0.730254745,36.44616268,4.006745253,63.14588877,3.832452352,-0.110167722,0.040494175,0.001381105,0.035868491,0.108673952,0.051613103,0.00389755,0.176328183,-0.944348218,0.21661581,4.361565477,0.589328472,30.04686282,3.318118639,58.871478,2.914428648
-0.093931194,0.040831606,-0.005376305,0.04350055,0.110743061,0.048417777,-0.018562916,0.198112665,-1.203730571,0.255628398,3.927289575,0.726557729,36.53071973,3.999110068,62.88035028,3.864067065,-0.111995782,0.040686532,0.002132913,0.036106829,0.108001609,0.051050716,0.007751566,0.178963593,-0.924786172,0.21398792,4.409362354,0.586369821,30.10797102,3.311576871,58.58689126,2.938451311
-0.095613958,0.041197916,-0.005058873,0.044073463,0.110957159,0.048265505,-0.016743696,0.202504629,-1.185725807,0.256971603,3.976638461,0.723027991,36.61407053,3.991543586,62.61149623,3.895286185,-0.113848255,0.040867452,0.002882469,0.036328281,0.107282348,0.050475769,0.011675054,0.181537861,-0.9052849,0.211440252,4.457291913,0.583593305,30.16780195,3.305279097,58.29917331,2.961995236
-0.09735455,0.04153844,-0.0047325,0.044625016,0.111169512,0.048102761,-0.014851783,0.206854887,-1.167589536,0.258409557,4.026037852,0.719683917,36.69619892,3.984067429,62.33927369,3.926044155,-0.115720543,0.041036052,0.003626584,0.036532447,0.106512659,0.049890646,0.015651868,0.184045006,-0.885848684,0.208981707,4.505349296,0.581014339,30.22637737,3.299210443,58.00835933,2.985102657
-0.099152216,0.041847883,-0.004398693,0.045152958,0.111372707,0.047922863,-0.012893116,0.211149579,-1.149320205,0.259931985,4.075491229,0.716537757,36.77704889,3.976674276,62.06358575,3.956338859,-0.117609224,0.041192298,0.004361994,0.036718683,0.105689381,0.04929779,0.019665865,0.186479584,-0.866481799,0.206621179,4.553534489,0.578648875,30.28369433,3.293375255,57.71442259,3.007745394
-0.10100277,0.042124343,-0.004060043,0.045656242,0.111559523,0.047729153,-0.010879841,0.215380193,-1.130921379,0.261534879,4.124995096,0.713603644,36.85663474,3.969336351,61.78449944,3.986190247,-0.119510856,0.041335442,0.005086303,0.036886184,0.104809836,0.048699854,0.023704731,0.188833545,-0.847189629,0.204365671,4.6018443,0.576512602,30.33975125,3.2877856,57.41732382,3.029910976
-0.10290066,0.042364766,-0.003719698,0.046133554,0.111721467,0.047523997,-0.008825127,0.219536482,-1.112399839,0.26321319,4.174548387,0.710894731,36.93498309,3.962078589,61.5020804,4.015589421,-0.121421393,0.041464835,0.005796431,0.03703417,0.103871987,0.048100639,0.027750891,0.191099406,-0.827975407,0.202228201,4.650272466,0.574619599,30.39456296,3.282441642,57.11708116,3.051604389
-0.104845107,0.04256397,-0.003379942,0.046583266,0.111852711,0.047304018,-0.006739799,0.223607279,-1.093759848,0.264958604,4.224151541,0.70842477,37.0120487,3.954935336,61.21624149,4.044479927,-0.123336356,0.041579816,0.00648879,0.037162121,0.102873653,0.047504169,0.031784481,0.193270548,-0.808842604,0.200219116,4.698813819,0.572981575,30.44814258,3.277348445,56.81371879,3.072832613
-0.106832045,0.042719868,-0.003042885,0.047003321,0.11194546,0.047071082,-0.004636173,0.227577864,-1.074998888,0.266756891,4.273797578,0.706206275,37.08782915,3.94786435,60.92699297,4.072870427,-0.125251266,0.041680292,0.007159648,0.03726893,0.101811748,0.046914655,0.035785182,0.195338198,-0.789796928,0.198347352,4.747464644,0.571611596,30.50047771,3.272514437,56.50718675,3.093571727
-0.108856426,0.042830073,-0.002711555,0.047392043,0.111993535,0.046832175,-0.002528083,0.231434799,-1.056124255,0.268610849,4.323487103,0.704252963,37.16232452,3.940831948,60.63436358,4.100817061,-0.127161687,0.041766291,0.007806177,0.037354098,0.100684887,0.046336133,0.039735028,0.197294917,-0.770840981,0.196625092,4.796217063,0.570520274,30.55157356,3.267954626,56.19747692,3.113803245
-0.110915076,0.042891307,-0.002388533,0.047748393,0.111990883,0.046589692,-0.000429107,0.235166613,-1.03714332,0.270514923,4.373218644,0.702574841,37.23551878,3.93388961,60.33832137,4.128297781,-0.129062394,0.041837277,0.008425075,0.037416741,0.099489919,0.045770867,0.043612045,0.199131188,-0.751979498,0.195061295,4.845059128,0.569721865,30.60142234,3.263648294,55.88454785,3.13349344
-0.113004224,0.042900643,-0.002076181,0.048070544,0.11192968,0.046343276,0.001647013,0.238761185,-1.018052366,0.272445367,4.422986818,0.701183106,37.30739782,3.927051391,60.03882978,4.155205082,-0.13094848,0.041892649,0.009012518,0.037456283,0.098226792,0.045225227,0.047393227,0.200837427,-0.733219182,0.193664385,4.893984388,0.569225564,30.65004339,3.259586634,55.56841236,3.15272477
-0.11511865,0.042858269,-0.00177735,0.048357287,0.111805945,0.046105694,0.00368299,0.242204355,-0.998862824,0.274412459,4.472782953,0.700087483,37.37796868,3.920261593,59.73596514,4.181637235,-0.132814735,0.04193281,0.009565724,0.037472547,0.096895381,0.044704609,0.051058302,0.202407371,-0.714562485,0.192445671,4.942982201,0.569041043,30.69746184,3.255778414,55.2491112,3.171506127
-0.117253248,0.042761398,-0.001494948,0.048606869,0.111613466,0.045882162,0.005662023,0.245480105,-0.979579972,0.27640849,4.522600129,0.699295313,37.44722868,3.913546476,59.42971467,4.20758904,-0.134655981,0.041957886,0.010081826,0.037465167,0.095495,0.044213481,0.054585529,0.203834791,-0.69601239,0.191415837,4.992038979,0.569179331,30.74368442,3.252229133,54.92665309,3.189810908
-0.119404277,0.042607316,-0.001231428,0.04881754,0.111345185,0.045669323,0.007567633,0.248575697,-0.960202667,0.278409552,4.572434958,0.698818818,37.51514025,3.906946329,59.11997942,4.232957279,-0.136466619,0.041967698,0.010557172,0.037433368,0.094024451,0.043755617,0.057950219,0.205110329,-0.677574626,0.19058187,5.041144086,0.569646748,30.78870406,3.248945889,54.60099806,3.207615043
-0.121565545,0.042396577,-0.000989621,0.048988661,0.110999167,0.045483974,0.00938263,0.251477313,-0.940742438,0.280431434,4.622279495,0.698660702,37.58173231,3.900401555,58.80688272,4.25786899,-0.138240961,0.041961957,0.010988115,0.037376677,0.092483498,0.043334554,0.061126647,0.20622557,-0.65925429,0.189950193,5.090286213,0.57044866,30.83252256,3.245934435,54.27212665,3.224909309
-0.123732287,0.042128338,-0.000772228,0.049118829,0.110571186,0.045330959,0.011088329,0.25417072,-0.921203777,0.28246246,4.672124268,0.698828841,37.64699771,3.893917477,58.4904132,4.282300975,-0.139974081,0.041940696,0.011371906,0.03729524,0.090874143,0.042955543,0.064091846,0.207174985,-0.641053643,0.189530251,5.139451228,0.571589928,30.87516815,3.243185598,53.94009147,3.241740426
-0.125900623,0.04180072,-0.000581753,0.049206524,0.110054497,0.045209065,0.012666107,0.256641975,-0.901589942,0.284486587,4.721956635,0.699330515,37.71089243,3.887537235,58.17046335,4.306141732,-0.141659756,0.041903116,0.011704277,0.037188313,0.089195947,0.042620788,0.066817379,0.207950128,-0.622981279,0.189327469,5.188629148,0.573074804,30.91661551,3.240715859,53.6047896,3.258079119
-0.12806272,0.041413724,-0.000421718,0.049250845,0.109447426,0.045131399,0.014094724,0.258876491,-0.881910162,0.286512996,4.771770762,0.700163416,37.77345513,3.881231983,57.84714503,4.329503141,-0.143292049,0.041849921,0.01198283,0.037056186,0.087450738,0.042332905,0.069278738,0.208545828,-0.605037473,0.189349894,5.237798948,0.574909156,30.95689685,3.238507378,53.26629601,3.273946371
-0.130213683,0.040967591,-0.000294614,0.049250412,0.108746866,0.045102491,0.015354199,0.260860408,-0.862168446,0.288529889,4.821554404,0.701335963,37.83465806,3.874981543,57.5204155,4.352375208,-0.144864904,0.041781088,0.012204598,0.036899057,0.085639374,0.042091519,0.071451319,0.208956926,-0.587225573,0.189601427,5.286946558,0.577092862,30.99602282,3.236569599,52.92460756,3.289331642
-0.132347945,0.040463359,-0.000203065,0.049204654,0.107949791,0.045123022,0.016423923,0.262581317,-0.842372617,0.290533878,4.871295243,0.702848074,37.894501,3.868830651,57.19027628,4.374701718,-0.146372483,0.041697885,0.012366609,0.036717376,0.083764148,0.041899653,0.073308861,0.209180609,-0.569548536,0.190085016,5.336055431,0.579624802,31.03400985,3.234904997,52.57975841,3.304247851
-0.134459786,0.039902942,-0.00015074,0.049112807,0.107053612,0.045198797,0.017279921,0.264026163,-0.822532039,0.292528467,4.920982798,0.70469755,37.95297589,3.862742553,56.85672217,4.396505208,-0.147809822,0.041600383,0.012465193,0.036510502,0.081827122,0.041758614,0.074820657,0.209207908,-0.552014073,0.190799785,5.385105508,0.582505952,31.07084831,3.233521527,52.23170432,3.318687986
-0.136542497,0.039286844,-0.000139604,0.048973635,0.106057549,0.045331967,0.017901947,0.26518035,-0.802648362,0.294497966,4.970601173,0.706886531,38.01009572,3.856728988,56.51980253,4.417787417,-0.149169112,0.041488942,0.012497007,0.036278627,0.07983115,0.041668297,0.075957021,0.209032628,-0.53462553,0.191746735,5.434079232,0.585730333,31.10655463,3.23242123,51.88046231,3.332689583
-0.138589342,0.038616816,-0.000172916,0.048787202,0.104959773,0.045523852,0.018265889,0.266033411,-0.782733294,0.296450173,5.020134596,0.70940962,38.06585063,3.850802526,56.17950687,4.438576527,-0.150443712,0.041362756,0.012458703,0.036023142,0.077778505,0.041624684,0.076688935,0.208658179,-0.517387974,0.192925044,5.482957763,0.589293106,31.14113457,3.231591645,51.52601159,3.346249364
-0.140592786,0.03789536,-0.000254342,0.048552933,0.103757307,0.045772891,0.018344506,0.266574319,-0.762791853,0.298380159,5.069569338,0.712261266,38.12022634,3.844974364,55.83580024,4.458855997,-0.151627251,0.041222898,0.012347362,0.035744365,0.075672139,0.041624343,0.07698882,0.208082537,-0.500302872,0.194334495,5.531722037,0.59318832,31.17460265,3.231051122,51.16838273,3.359351262
-0.142546696,0.03712401,-0.000386383,0.048269418,0.10245145,0.046077409,0.018113056,0.26678409,-0.742829861,0.300278601,5.118886375,0.715438623,38.17323187,3.839204977,55.48872683,4.478629062,-0.152712898,0.041069989,0.012159636,0.035442393,0.073515213,0.041664493,0.076825746,0.207301977,-0.483374549,0.195973754,5.580349807,0.59741204,31.20696271,3.230808498,50.807569,3.371999181
-0.144444068,0.036307223,-0.00057213,0.047937531,0.1010433,0.046438315,0.017547637,0.266658912,-0.722860981,0.302156929,5.168070239,0.718935284,38.22486323,3.83350681,55.13829437,4.497943921,-0.1536929,0.040904348,0.011892399,0.035118115,0.071312411,0.041742086,0.076166699,0.206314833,-0.466606467,0.197838398,5.628814643,0.601954195,31.23822685,3.230841637,50.44359863,3.384224463
-0.14627753,0.035449495,-0.000814579,0.047556124,0.099531529,0.046847086,0.016622019,0.26618652,-0.702886691,0.304004691,5.217105508,0.722744556,38.2751043,3.827895611,54.78446567,4.516686554,-0.154561961,0.040727804,0.011543489,0.034772532,0.069067655,0.041852007,0.074987703,0.205123134,-0.450001877,0.199920364,5.677097486,0.606803306,31.26841788,3.231159278,50.07650689,3.396036453
-0.14803997,0.034558561,-0.00111649,0.047126025,0.097918907,0.047301392,0.015310843,0.265362533,-0.682915449,0.305820169,5.265973722,0.726853447,38.32399259,3.822372726,54.42733059,4.534948769,-0.155313572,0.040539305,0.011109437,0.034406667,0.066785037,0.041986009,0.073256068,0.203728938,-0.433566657,0.20221116,5.725174301,0.611947981,31.29753677,3.231770202,49.70626818,3.407434384
-0.149723474,0.03364203,-0.001481181,0.046648299,0.09620564,0.047796679,0.013586568,0.264183355,-0.662961358,0.307612408,5.314649634,0.731256968,38.37149839,3.816901066,54.06685011,4.552771602,-0.155939565,0.040338578,0.010586874,0.034021122,0.064468985,0.042138298,0.070937852,0.20213298,-0.417306252,0.204703774,5.773016271,0.617379928,31.32558314,3.232675836,49.33286782,3.41842464
